strTemplate	intMinDifficulty	intMaxDifficulty	strDetailTemplate	strIdFileName	intStringId	intSize	intNumToSpawn	strTemplateToSpawn	intMinReward	intMaxReward	strBuildingType	strLairType	strObjective	strObjectiveTarget	fltKillPercentage	strTargetType
object/tangible/lair/npc_lair.iff	40	90	object/tangible/lair/base/poi_all_lair_rock_shelter_small_fog_gray.iff			40			150000	300000	none	talus_song_rasp_flock_neutral_none		object/tangible/lair/base/poi_all_lair_rock_shelter_small_fog_gray.iff		creature
object/tangible/lair/npc_lair.iff	40	90	object/tangible/lair/base/poi_all_lair_mound_large_evil_fire_red.iff			10			150000	300000	none	talus_rot_mite_lair_neutral_small		object/tangible/lair/base/poi_all_lair_mound_large_evil_fire_red.iff		creature
object/tangible/lair/npc_lair.iff	40	90	object/tangible/lair/base/poi_all_lair_mound_large_evil_fire_small.iff			1			150000	300000	none	talus_rot_mite_pack_neutral_none		object/tangible/lair/base/poi_all_lair_mound_large_evil_fire_small.iff		creature
object/tangible/lair/npc_lair.iff	40	90	object/tangible/lair/base/poi_all_lair_mound_large_evil_fire_small.iff			1			150000	300000	none	talus_rot_mite_lair_neutral_boss_01		object/tangible/lair/base/poi_all_lair_mound_large_evil_fire_small.iff		creature
object/tangible/lair/npc_lair.iff	40	90	object/tangible/lair/base/poi_all_lair_rock_shelter_small_fog_gray.iff			20			150000	300000	none	talus_percussive_rasp_lair_neutral_medium		object/tangible/lair/base/poi_all_lair_rock_shelter_small_fog_gray.iff		creature
object/tangible/lair/npc_lair.iff	40	90	object/tangible/lair/base/poi_all_lair_mound_large_evil_fire_green.iff			1			150000	300000	none	talus_percussive_rasp_flock_neutral_none		object/tangible/lair/base/poi_all_lair_mound_large_evil_fire_green.iff		creature
object/tangible/lair/npc_lair.iff	40	90	object/tangible/lair/base/poi_all_lair_nest_small_evil_fire_red.iff			40			150000	300000	none	talus_crazed_roba_lair_neutral_large		object/tangible/lair/base/poi_all_lair_nest_small_evil_fire_red.iff		creature
object/tangible/lair/npc_lair.iff	40	90	object/tangible/lair/base/poi_all_lair_nest_small_evil_fire_small.iff			1			150000	300000	none	talus_crazed_roba_pack_neutral_none		object/tangible/lair/base/poi_all_lair_nest_small_evil_fire_small.iff		creature
object/tangible/lair/npc_lair.iff	40	90	object/tangible/lair/base/poi_all_lair_mound_large_fog_gray.iff			10			150000	300000	none	talus_dung_mite_lair_neutral_small		object/tangible/lair/base/poi_all_lair_mound_large_fog_gray.iff		creature
object/tangible/lair/npc_lair.iff	40	90	object/tangible/lair/base/poi_all_lair_mound_large_fog_green.iff			1			150000	300000	none	talus_dung_mite_pack_neutral_none		object/tangible/lair/base/poi_all_lair_mound_large_fog_green.iff		creature
object/tangible/lair/npc_lair.iff	40	90	object/tangible/lair/base/poi_all_lair_mound_large_fog_green.iff			1			150000	300000	none	talus_dung_mite_lair_neutral_boss_03		object/tangible/lair/base/poi_all_lair_mound_large_fog_green.iff		creature
object/tangible/lair/npc_lair.iff	40	90	object/tangible/lair/base/poi_all_lair_mound_large_fog_mustard.iff			20			150000	300000	none	talus_jungle_fynock_lair_neutral_medium		object/tangible/lair/base/poi_all_lair_mound_large_fog_mustard.iff		creature
object/tangible/lair/npc_lair.iff	40	90	object/tangible/lair/base/poi_all_lair_mound_large_fog_red.iff			1			150000	300000	none	talus_jungle_fynock_pack_neutral_none		object/tangible/lair/base/poi_all_lair_mound_large_fog_red.iff		creature
object/tangible/lair/npc_lair.iff	40	90	object/tangible/lair/base/poi_all_lair_mound_small_fog_mustard.iff			20			150000	300000	none	talus_vynock_lair_neutral_medium		object/tangible/lair/base/poi_all_lair_mound_small_fog_mustard.iff		creature
object/tangible/lair/npc_lair.iff	40	90	object/tangible/lair/base/poi_all_lair_mound_small_fog_red.iff			1			150000	300000	none	talus_vynock_pack_neutral_none		object/tangible/lair/base/poi_all_lair_mound_small_fog_red.iff		creature
object/tangible/lair/npc_lair.iff	40	90	object/tangible/lair/base/poi_all_lair_rock_shelter_small_fog_gray.iff			20			150000	300000	none	talus_kahmurra_lair_neutral_medium		object/tangible/lair/base/poi_all_lair_rock_shelter_small_fog_gray.iff		creature
object/tangible/lair/npc_lair.iff	40	90	object/tangible/lair/base/poi_all_lair_mound_small_evil_fire_green.iff			1			150000	300000	none	talus_kahmurra_pack_neutral_none		object/tangible/lair/base/poi_all_lair_mound_small_evil_fire_green.iff		creature
object/tangible/lair/npc_lair.iff	40	90	object/tangible/lair/base/poi_all_lair_rock_shelter_small_evil_fire_small.iff			20			150000	300000	none	talus_savage_guf_drolg_lair_neutral_medium		object/tangible/lair/base/poi_all_lair_rock_shelter_small_evil_fire_small.iff		creature
object/tangible/lair/npc_lair.iff	40	90	object/tangible/lair/base/poi_all_lair_nest_large_evil_fire_green.iff			1			150000	300000	none	talus_savage_guf_drolg_pack_neutral_none		object/tangible/lair/base/poi_all_lair_nest_large_evil_fire_green.iff		creature
object/tangible/lair/npc_lair.iff	40	90	object/tangible/lair/base/poi_all_lair_leaf_small_fog_gray.iff			20			150000	300000	none	talus_wrix_lair_neutral_medium		object/tangible/lair/base/poi_all_lair_leaf_small_fog_gray.iff		creature
object/tangible/lair/npc_lair.iff	40	90	object/tangible/lair/base/poi_all_lair_leaf_small_fog_green.iff			1			150000	300000	none	talus_wrix_pack_neutral_none		object/tangible/lair/base/poi_all_lair_leaf_small_fog_green.iff		creature
object/tangible/lair/npc_lair.iff	40	90	object/tangible/lair/base/poi_all_lair_rock_shelter_large_evil_fire_small.iff			40			150000	300000	none	talus_roba_lair_neutral_large		object/tangible/lair/base/poi_all_lair_rock_shelter_large_evil_fire_small.iff		creature
object/tangible/lair/npc_lair.iff	40	90	object/tangible/lair/base/poi_all_lair_nest_small_evil_fire_green.iff			1			150000	300000	none	talus_roba_pack_neutral_none		object/tangible/lair/base/poi_all_lair_nest_small_evil_fire_green.iff		creature
object/tangible/lair/npc_lair.iff	40	90	object/tangible/lair/base/poi_all_lair_mound_small_evil_fire_red.iff			20			150000	300000	none	talus_beserk_kahmurra_lair_neutral_medium		object/tangible/lair/base/poi_all_lair_mound_small_evil_fire_red.iff		creature
object/tangible/lair/npc_lair.iff	40	90	object/tangible/lair/base/poi_all_lair_mound_small_evil_fire_small.iff			1			150000	300000	none	talus_beserk_kahmurra_pack_neutral_none		object/tangible/lair/base/poi_all_lair_mound_small_evil_fire_small.iff		creature
object/tangible/lair/npc_lair.iff	40	90	object/tangible/lair/base/poi_all_lair_nest_large_fog_gray.iff			20			150000	300000	none	talus_vicious_huf_dun_lair_neutral_medium		object/tangible/lair/base/poi_all_lair_nest_large_fog_gray.iff		creature
object/tangible/lair/npc_lair.iff	40	90	object/tangible/lair/base/poi_all_lair_nest_large_fog_green.iff			1			150000	300000	none	talus_vicious_huf_dun_pack_neutral_none		object/tangible/lair/base/poi_all_lair_nest_large_fog_green.iff		creature
object/tangible/lair/npc_lair.iff	40	90	object/tangible/lair/base/poi_all_lair_nest_large_evil_fire_red.iff			20			150000	300000	none	talus_huf_dun_lair_neutral_medium		object/tangible/lair/base/poi_all_lair_nest_large_evil_fire_red.iff		creature
object/tangible/lair/npc_lair.iff	40	90	object/tangible/lair/base/poi_all_lair_nest_large_evil_fire_small.iff			1			150000	300000	none	talus_huf_dun_pack_neutral_none		object/tangible/lair/base/poi_all_lair_nest_large_evil_fire_small.iff		creature
object/tangible/lair/npc_lair.iff	40	90	object/tangible/lair/base/poi_all_lair_nest_large_fog_mustard.iff			40			150000	300000	none	talus_tortur_lair_neutral_large		object/tangible/lair/base/poi_all_lair_nest_large_fog_mustard.iff		creature
object/tangible/lair/npc_lair.iff	40	90	object/tangible/lair/base/poi_all_lair_nest_large_fog_red.iff			1			150000	300000	none	talus_tortur_pack_neutral_none		object/tangible/lair/base/poi_all_lair_nest_large_fog_red.iff		creature
object/tangible/lair/npc_lair.iff	40	90	object/tangible/lair/base/poi_all_lair_leaf_small_evil_fire_red.iff			20			150000	300000	none	talus_grand_wrix_lair_neutral_medium		object/tangible/lair/base/poi_all_lair_leaf_small_evil_fire_red.iff		creature
object/tangible/lair/npc_lair.iff	40	90	object/tangible/lair/base/poi_all_lair_leaf_small_evil_fire_small.iff			1			150000	300000	none	talus_grand_wrix_pack_neutral_none		object/tangible/lair/base/poi_all_lair_leaf_small_evil_fire_small.iff		creature
object/tangible/lair/npc_lair.iff	40	90	object/tangible/lair/base/poi_all_lair_mound_small_fog_gray.iff			20			150000	300000	none	talus_mutated_kahmurra_lair_neutral_medium		object/tangible/lair/base/poi_all_lair_mound_small_fog_gray.iff		creature
object/tangible/lair/npc_lair.iff	40	90	object/tangible/lair/base/poi_all_lair_mound_small_fog_green.iff			1			150000	300000	none	talus_mutated_kahmurra_pack_neutral_none		object/tangible/lair/base/poi_all_lair_mound_small_fog_green.iff		creature
